Feature,Importance
cat__diag_2_681,9.296503626961607e-05
cat__diag_3_275,9.128275172177341e-05
cat__diag_1_309,9.126863925656537e-05
cat__diag_1_799,9.057433095252551e-05
cat__diag_3_292,9.028945725593947e-05
cat__diag_2_452,9.01494459783495e-05
cat__diag_1_465,8.999428684767172e-05
cat__diag_2_238,8.999014631933929e-05
cat__diag_1_357,8.955375238119485e-05
cat__diag_2_840,8.948322118848938e-05
cat__diag_3_507,8.895019898298011e-05
cat__diag_2_611,8.876750729947802e-05
cat__diag_3_572,8.822629424777944e-05
cat__diag_2_345,8.775937261066086e-05
cat__diag_3_465,8.75141688869716e-05
cat__diag_1_619,8.71635011655188e-05
cat__diag_3_473,8.698014435327236e-05
cat__diag_3_820,8.695509534198649e-05
cat__diag_1_250.23,8.689272592082152e-05
cat__diag_2_200,8.688647653633033e-05
cat__diag_3_557,8.62309163780895e-05
cat__diag_1_416,8.594585301999385e-05
cat__diag_1_70,8.569349837523879e-05
cat__diag_2_156,8.537558598971708e-05
cat__diag_1_608,8.529327060774481e-05
cat__diag_2_250.12,8.440169749014217e-05
cat__diag_2_531,8.421738923119182e-05
cat__diag_2_397,8.409650070267737e-05
cat__diag_1_581,8.362206892876181e-05
cat__diag_2_309,8.312963486628339e-05
cat__diag_1_568,8.28912785327214e-05
cat__diag_3_435,8.285533370720199e-05
cat__diag_3_490,8.259516050130833e-05
cat__diag_1_586,8.215321798606501e-05
cat__diag_2_437,8.212983431242534e-05
cat__diag_2_42,8.175662812697106e-05
cat__diag_1_172,8.118982316533837e-05
cat__diag_2_441,8.10468286099698e-05
cat__diag_3_441,8.086116991686256e-05
cat__diag_1_935,8.066936098743223e-05
cat__diag_1_275,8.055370456525552e-05
cat__diag_2_552,8.037730928859535e-05
cat__diag_2_711,7.994845045250544e-05
cat__diag_2_255,7.957371553592647e-05
cat__diag_1_490,7.895492421010443e-05
cat__diag_1_620,7.883083504624536e-05
cat__diag_1_396,7.843169499005594e-05
cat__diag_3_E885,7.83764704302402e-05
cat__diag_1_738,7.812531205851212e-05
cat__diag_3_709,7.71050081984212e-05
cat__diag_2_154,7.702288122807517e-05
cat__diag_3_625,7.655818479401983e-05
cat__diag_3_289,7.608529969162406e-05
cat__diag_2_289,7.592383667744004e-05
cat__diag_2_319,7.58175038779915e-05
cat__diag_3_755,7.579987827316415e-05
cat__diag_3_150,7.526828335427422e-05
cat__diag_2_E879,7.519846571542015e-05
cat__diag_3_532,7.518414752084904e-05
cat__diag_1_718,7.517303768350185e-05
cat__diag_2_277,7.506154363752762e-05
cat__diag_1_340,7.476193021312555e-05
cat__diag_2_253,7.417744337645577e-05
cat__diag_2_40,7.400401264180577e-05
cat__diag_1_457,7.38639422640775e-05
cat__diag_1_646,7.366081492053937e-05
cat__diag_3_157,7.300719889344651e-05
cat__diag_2_794,7.293984207516215e-05
cat__diag_1_350,7.285549035316399e-05
cat__diag_3_253,7.275118489401093e-05
cat__diag_1_813,7.272078691744862e-05
cat__diag_2_V18,7.256442794461237e-05
cat__diag_1_429,7.219430754611929e-05
cat__diag_3_156,7.197125157161591e-05
cat__diag_2_301,7.159127906321859e-05
cat__diag_1_203,7.126012284577204e-05
cat__diag_3_478,7.04058428669997e-05
cat__repaglinide_Down,7.008517906826449e-05
cat__diag_2_716,6.94782944868318e-05
cat__diag_2_291,6.927587663895982e-05
cat__diag_1_860,6.877814953291769e-05
cat__diag_1_250.43,6.853109172779803e-05
cat__diag_3_924,6.849673988346663e-05
cat__diag_1_555,6.806349682353373e-05
cat__diag_3_756,6.766914135377803e-05
cat__diag_2_191,6.761450077146789e-05
cat__diag_1_494,6.71013000198726e-05
cat__diag_2_189,6.704088070201405e-05
cat__diag_3_695,6.695274638218045e-05
cat__diag_2_V12,6.671595606563497e-05
cat__diag_1_423,6.664467982722847e-05
cat__diag_1_42,6.638973355377071e-05
cat__miglitol_No,6.618032392336714e-05
cat__diag_3_344,6.61112638275008e-05
cat__diag_3_283,6.59976391827505e-05
cat__diag_1_723,6.595045239203004e-05
cat__diag_3_E944,6.592274408376453e-05
cat__diag_2_500,6.566317256141128e-05
cat__diag_3_135,6.564915226263174e-05
cat__diag_1_962,6.559998286929426e-05
cat__diag_3_277,6.53219362915216e-05
cat__diag_1_374,6.482944613308777e-05
cat__diag_2_250.53,6.476831745694672e-05
cat__diag_3_346,6.421826340812917e-05
cat__diag_1_965,6.402384030339319e-05
cat__diag_1_193,6.389866091781473e-05
cat__diag_3_537,6.385249134271605e-05
cat__diag_3_600,6.31407800958462e-05
cat__diag_3_517,6.305327798848868e-05
cat__diag_3_590,6.285910968717951e-05
cat__diag_2_344,6.245475208642544e-05
cat__diag_3_155,6.221007931523633e-05
cat__diag_3_442,6.220042999345358e-05
cat__diag_3_250.83,6.205819740842848e-05
cat__diag_3_274,6.203430051679885e-05
cat__diag_2_53,6.200962403430732e-05
cat__diag_1_263,6.196574005462235e-05
cat__diag_2_186,6.128727885497362e-05
cat__diag_3_362,6.0682168195045585e-05
cat__diag_3_131,6.021881917578184e-05
cat__diag_3_379,6.001919135841224e-05
cat__diag_3_415,5.990970472348593e-05
cat__diag_3_482,5.9664997355576615e-05
cat__diag_1_480,5.910989318072295e-05
cat__diag_3_568,5.910578328659704e-05
cat__diag_3_E932,5.88399453818143e-05
cat__diag_3_318,5.875497093676684e-05
cat__diag_1_34,5.872002075216742e-05
cat__diag_1_731,5.828303817017806e-05
cat__diag_1_9,5.823202378139381e-05
cat__diag_3_446,5.7918970536447274e-05
cat__diag_1_478,5.785761662915897e-05
cat__diag_3_457,5.756202030395553e-05
cat__diag_3_312,5.751781069979232e-05
cat__diag_3_345,5.751556760119195e-05
cat__diag_3_519,5.7085231256421964e-05
cat__diag_1_200,5.706500901252091e-05
cat__diag_3_614,5.705701018589726e-05
cat__diag_1_626,5.6855073189145266e-05
cat__diag_2_E849,5.64351764668109e-05
cat__diag_3_477,5.591765710163915e-05
cat__diag_3_522,5.559810286856265e-05
cat__diag_1_714,5.515587349560558e-05
cat__diag_2_V09,5.4831018384882264e-05
cat__diag_1_727,5.476156585077336e-05
cat__diag_3_726,5.455501409205927e-05
cat__diag_2_211,5.440664284713796e-05
cat__diag_2_368,5.4216822869051236e-05
cat__diag_2_297,5.419986535769703e-05
cat__diag_1_783,5.4044101918495005e-05
cat__diag_2_110,5.3992531944746824e-05
cat__diag_2_600,5.389872896203238e-05
cat__diag_3_153,5.386402782454569e-05
cat__diag_2_136,5.383851840629277e-05
cat__diag_1_151,5.368636248759495e-05
cat__diag_2_845,5.3552190311220706e-05
cat__diag_3_531,5.336761132608045e-05
cat__diag_1_394,5.321022458267831e-05
cat__diag_2_490,5.318963573096687e-05
cat__diag_1_794,5.3110496767781924e-05
cat__diag_2_307,5.30340399883896e-05
cat__diag_1_802,5.2712817275086365e-05
cat__diag_2_583,5.255807494088094e-05
cat__diag_1_283,5.2222203124700297e-05
cat__diag_3_250.12,5.2165706918296246e-05
cat__diag_2_V61,5.203593028595382e-05
cat__diag_2_193,5.1764061906308016e-05
cat__diag_2_250.11,5.1577436058294824e-05
cat__diag_2_327,5.1094949166078216e-05
cat__diag_2_934,5.104980028686825e-05
cat__diag_2_V08,5.092300046476519e-05
cat__diag_2_283,5.075297245794179e-05
cat__diag_2_516,5.044607568279833e-05
cat__diag_1_250.31,5.026982132121477e-05
cat__diag_1_526,5.01675042169866e-05
cat__diag_2_454,5.007678280998907e-05
cat__diag_2_V64,4.980754111985967e-05
cat__diag_3_V55,4.975930343828127e-05
cat__diag_2_480,4.9633014216393535e-05
cat__diag_1_253,4.962255171977547e-05
cat__diag_3_E950,4.9615906287939266e-05
cat__diag_2_727,4.958302137853306e-05
cat__diag_1_235,4.9444246192885126e-05
cat__diag_2_282,4.91276036843594e-05
cat__diag_2_705,4.912712029751587e-05
cat__diag_3_117,4.875435355061782e-05
cat__diag_1_47,4.8576385081373124e-05
cat__diag_1_510,4.828021909947642e-05
cat__diag_1_964,4.820850270446097e-05
cat__diag_2_138,4.7948957041684016e-05
cat__diag_2_617,4.757060857181309e-05
cat__diag_2_481,4.751837639992496e-05
cat__diag_1_333,4.740972130749727e-05
cat__diag_3_512,4.690282929999723e-05
cat__diag_1_208,4.6854214289020314e-05
cat__diag_1_644,4.675412612659747e-05
cat__diag_3_892,4.673128908977667e-05
cat__diag_2_714,4.6701138652583845e-05
cat__diag_2_155,4.65684807018426e-05
cat__diag_1_442,4.6521151122646105e-05
cat__diag_2_494,4.633871220890804e-05
cat__diag_3_487,4.611120264093244e-05
cat__diag_3_456,4.5766027813820707e-05
cat__diag_3_V27,4.561610572000334e-05
cat__diag_3_E939,4.560324682357933e-05
cat__diag_1_522,4.5550885677154435e-05
cat__diag_3_398,4.5024710770780944e-05
cat__diag_3_405,4.495903461057261e-05
cat__diag_2_250.1,4.481347412819009e-05
cat__diag_3_E879,4.474680084265579e-05
cat__diag_3_V08,4.472351141127278e-05
cat__diag_2_431,4.4723049962328666e-05
cat__diag_3_261,4.460741201626822e-05
cat__diag_2_802,4.458070898479694e-05
cat__diag_2_312,4.355061699595283e-05
cat__diag_1_146,4.324515599995462e-05
cat__diag_1_659,4.310526613393226e-05
cat__diag_1_485,4.303158982900572e-05
cat__diag_2_924,4.2629235329412466e-05
cat__diag_1_473,4.2496535306513066e-05
cat__diag_3_434,4.246413674403067e-05
cat__diag_1_492,4.220960874156798e-05
cat__diag_3_333,4.210954397834027e-05
cat__diag_3_812,4.182405167221269e-05
cat__diag_1_508,4.1290328016755176e-05
cat__diag_2_742,4.0816663716431035e-05
cat__diag_2_860,4.0554976206036876e-05
cat__diag_1_475,4.046848008294671e-05
cat__diag_3_576,4.0435441636727814e-05
cat__diag_1_277,4.0408224981788465e-05
cat__diag_3_716,4.021813278047223e-05
cat__diag_2_852,4.003860729366698e-05
cat__diag_1_171,3.990767481995311e-05
cat__diag_3_250.93,3.9904164088971377e-05
cat__diag_3_E880,3.971677910912348e-05
cat__diag_2_E942,3.951814079577179e-05
cat__diag_2_199,3.926722431189971e-05
cat__diag_2_349,3.922138217836411e-05
cat__diag_3_E947,3.91141465464813e-05
cat__diag_2_245,3.889271526674864e-05
cat__diag_3_524,3.870946262407638e-05
cat__diag_1_588,3.870728812646145e-05
cat__diag_2_E945,3.834028511215608e-05
cat__diag_2_696,3.831672185747779e-05
cat__diag_2_394,3.830340828856889e-05
cat__diag_1_430,3.816935617488552e-05
cat__diag_1_527,3.813155642107393e-05
cat__diag_1_23,3.808133056728533e-05
cat__diag_3_V60,3.806240485595343e-05
cat__diag_1_853,3.803012611485191e-05
cat__diag_2_V63,3.7991327547283726e-05
cat__diag_3_595,3.786059995490949e-05
cat__diag_2_346,3.7842903187219934e-05
cat__diag_1_196,3.7827607826954346e-05
cat__diag_1_150,3.780905617737685e-05
cat__diag_3_E922,3.778811629531598e-05
cat__diag_3_805,3.770597276564808e-05
cat__diag_1_310,3.7671295134344866e-05
cat__diag_2_555,3.756518346304769e-05
cat__diag_2_873,3.7275376179204e-05
cat__diag_2_250.93,3.7244529499252886e-05
cat__diag_3_394,3.7140404431774684e-05
cat__diag_2_262,3.7128866101424555e-05
cat__diag_3_646,3.7055710083221305e-05
cat__diag_1_155,3.6919415372035355e-05
cat__diag_3_V65,3.691547009066945e-05
cat__diag_1_627,3.689715540668811e-05
cat__diag_3_908,3.628484392628287e-05
cat__diag_3_282,3.6173928625512547e-05
cat__diag_1_135,3.6149747094180474e-05
cat__diag_3_552,3.6132877807457906e-05
cat__diag_3_341,3.609665208532265e-05
cat__diag_3_365.44,3.594478251415685e-05
cat__diag_3_79,3.593805840150411e-05
cat__diag_1_519,3.5926404327725145e-05
cat__diag_3_313,3.5690385743405167e-05
cat__diag_1_906,3.567144121325641e-05
cat__diag_1_376,3.558061832193704e-05
cat__diag_1_227,3.557463666613626e-05
cat__diag_2_151,3.5485606206463936e-05
cat__diag_1_452,3.539972623319835e-05
cat__diag_1_356,3.532077936943183e-05
cat__diag_2_608,3.530103976028799e-05
cat__diag_1_695,3.4626184329879245e-05
cat__diag_3_369,3.458186117146658e-05
cat__diag_3_189,3.456483416027822e-05
cat__acarbose_Up,3.440545292778078e-05
cat__diag_2_512,3.4365951228101326e-05
cat__diag_3_501,3.4249670765706864e-05
cat__diag_2_557,3.4200372632237795e-05
cat__diag_2_812,3.397568072687558e-05
cat__diag_2_V17,3.390987529011329e-05
cat__diag_3_980,3.375175581048808e-05
cat__diag_1_286,3.362300013457787e-05
cat__diag_1_383,3.356735445086141e-05
cat__diag_3_309,3.3562979450054585e-05
cat__diag_1_307,3.34695119826325e-05
cat__diag_2_618,3.3420815812095316e-05
cat__miglitol_Steady,3.339184640894106e-05
cat__diag_2_446,3.32938866926239e-05
cat__diag_3_94,3.323640877932753e-05
cat__diag_3_698,3.322660919971696e-05
cat__diag_3_588,3.2962794881733406e-05
cat__diag_3_250.91,3.290830437731923e-05
cat__diag_3_873,3.2681647824210076e-05
cat__diag_2_473,3.222997726060692e-05
cat__diag_1_349,3.2093134237166195e-05
cat__diag_3_208,3.1916972039610774e-05
cat__diag_3_365,3.182593895268436e-05
cat__diag_2_E884,3.1675376445525926e-05
cat__diag_1_710,3.16311624096866e-05
cat__diag_3_218,3.161811788137717e-05
cat__diag_1_251,3.158560558271045e-05
cat__diag_1_573,3.1503315637828116e-05
cat__diag_3_750,3.128759324781969e-05
cat__diag_2_358,3.1234218119483907e-05
cat__diag_3_368,3.1233274793084186e-05
cat__diag_3_791,3.121344402744445e-05
cat__diag_1_V56,3.119724585486385e-05
cat__diag_3_959,3.096634680684651e-05
cat__diag_1_199,3.05428250224276e-05
cat__diag_3_338,3.035309707965387e-05
cat__tolazamide_Steady,3.0195820139139935e-05
cat__glyburide-metformin_Down,2.9992297441445643e-05
cat__diag_2_823,2.9959371923221488e-05
cat__diag_3_647,2.9938875500503522e-05
cat__diag_1_82,2.989619206555785e-05
cat__diag_2_174,2.964767094770929e-05
cat__diag_3_727,2.9588812419530357e-05
cat__diag_1_451,2.914696330113922e-05
cat__diag_2_338,2.903715225830518e-05
cat__diag_3_945,2.8958509108196572e-05
cat__diag_3_999,2.890146594778934e-05
cat__diag_3_386,2.8502079321195783e-05
cat__diag_1_516,2.8417027627499605e-05
cat__diag_2_E880,2.8236957579738744e-05
cat__diag_1_661,2.8153050837163905e-05
cat__diag_2_747,2.799385216191001e-05
cat__diag_2_451,2.7963610777937334e-05
cat__diag_3_420,2.7953837900249596e-05
cat__diag_2_341,2.7852630115509297e-05
cat__diag_2_172,2.7753628404294113e-05
cat__diag_2_627,2.7538897388880148e-05
cat__diag_3_808,2.753580954482554e-05
cat__diag_2_565,2.7464972130983775e-05
cat__diag_3_250.11,2.7413355785070703e-05
cat__diag_3_891,2.740380465197246e-05
cat__diag_3_737,2.7293537610801716e-05
cat__diag_1_851,2.725511810320179e-05
cat__diag_2_335,2.7226826435324502e-05
cat__diag_1_380,2.7189455429280328e-05
cat__diag_1_611,2.714650921385315e-05
cat__diag_1_604,2.7019412650198855e-05
cat__diag_3_281,2.6930251534009412e-05
cat__diag_1_250.93,2.6761890964902997e-05
cat__diag_1_205,2.6710722734134265e-05
cat__diag_1_658,2.666877594193162e-05
cat__diag_2_E936,2.633480283196847e-05
cat__diag_2_474,2.6165131312618003e-05
cat__diag_1_533,2.6118535585695632e-05
cat__diag_1_306,2.6070005004612633e-05
cat__diag_2_185,2.5991037838599017e-05
cat__diag_3_506,2.5970999705964783e-05
cat__diag_2_E932,2.590868857993149e-05
cat__diag_3_607,2.5863250900325133e-05
cat__diag_2_274,2.5790213240510457e-05
cat__diag_1_972,2.5759340012760597e-05
cat__diag_3_533,2.5405169382347346e-05
cat__diag_3_266,2.5344021402644258e-05
cat__diag_1_529,2.5250768042175442e-05
cat__diag_2_436,2.5168675791229837e-05
cat__diag_2_250.22,2.5090210643999434e-05
cat__diag_2_420,2.5089040461564143e-05
cat__diag_3_567,2.485932213962574e-05
cat__diag_3_598,2.4792085201188023e-05
cat__diag_3_686,2.4756520810654784e-05
cat__diag_2_201,2.475212130613753e-05
cat__diag_3_E936,2.4741954639425452e-05
cat__diag_2_736,2.4667053743522005e-05
cat__diag_1_255,2.465950183251747e-05
cat__diag_1_816,2.4326032431806427e-05
cat__diag_3_618,2.4253095410000636e-05
cat__diag_3_725,2.4226554478830656e-05
cat__diag_3_200,2.4110551399004687e-05
cat__diag_3_154,2.406727935905084e-05
cat__diag_3_813,2.387510737909927e-05
cat__diag_1_882,2.3727183143014366e-05
cat__diag_3_692,2.3685538196308382e-05
cat__diag_2_753,2.3668463736399966e-05
cat__glipizide-metformin_Steady,2.3658092951488194e-05
cat__diag_3_53,2.3542834789319565e-05
cat__diag_1_359,2.3454794517516048e-05
cat__diag_1_250.32,2.317906908272209e-05
cat__diag_1_327,2.314106830155703e-05
cat__diag_3_E927,2.307580098036291e-05
cat__diag_3_250.13,2.3069800225304046e-05
cat__diag_3_917,2.301908517707576e-05
cat__diag_2_745,2.3004293311478935e-05
cat__diag_3_555,2.2967498149412022e-05
cat__diag_3_494,2.294395351413118e-05
cat__diag_2_522,2.281423692897399e-05
cat__diag_3_802,2.268068906510386e-05
cat__diag_2_712,2.2667197911017607e-05
cat__diag_1_354,2.2333662275806046e-05
cat__diag_3_110,2.231449620651985e-05
cat__diag_1_152,2.2244664108331284e-05
cat__diag_3_745,2.2201710203941158e-05
cat__diag_2_79,2.1959086475940867e-05
cat__diag_3_616,2.1957213256150078e-05
cat__diag_2_532,2.1874975611714877e-05
cat__diag_2_850,2.1692830082994615e-05
cat__diag_1_617,2.1545833210714014e-05
cat__diag_1_528,2.1167280726570193e-05
cat__diag_1_534,2.1083130874843414e-05
cat__diag_3_586,2.1026807354185935e-05
cat__diag_3_241,2.089379466320621e-05
cat__diag_1_570,2.08165103846303e-05
cat__diag_1_382,2.0773707812928887e-05
cat__diag_3_250.9,2.070907145028498e-05
cat__diag_2_208,2.070825158084219e-05
cat__diag_1_446,2.0686745126083256e-05
cat__diag_1_183,2.049756034566592e-05
cat__diag_2_429,2.0484275521893755e-05
cat__diag_3_660,2.0379107215763536e-05
cat__diag_2_261,2.0303557333466486e-05
cat__diag_2_514,2.0248537811984034e-05
cat__nateglinide_Down,2.0226388632990233e-05
cat__diag_3_262,2.0167825741211104e-05
cat__diag_2_519,2.0091844168525574e-05
cat__diag_2_958,2.008921435779573e-05
cat__diag_2_432,1.9892902365583793e-05
cat__diag_1_220,1.9807996353872784e-05
cat__diag_2_386,1.97468534255783e-05
cat__diag_3_V44,1.9745515488872665e-05
cat__diag_1_250.3,1.974168476627204e-05
cat__diag_1_616,1.968969511585091e-05
cat__diag_3_659,1.937805794225371e-05
cat__diag_3_844,1.916993291716723e-05
cat__diag_3_801,1.915711060913084e-05
cat__diag_3_521,1.902935071768583e-05
cat__glipizide-metformin_No,1.9009247176562953e-05
cat__tolazamide_No,1.9003854005700424e-05
cat__diag_3_753,1.8953963463247798e-05
cat__diag_3_736,1.89070646883343e-05
cat__diag_2_738,1.88979848059311e-05
cat__diag_2_989,1.886566175788163e-05
cat__diag_1_928,1.881762529430296e-05
cat__diag_3_347,1.868949697844291e-05
cat__diag_1_379,1.8558259333484128e-05
cat__diag_1_355,1.8377979007087347e-05
cat__diag_1_456,1.8193688333367203e-05
cat__diag_2_117,1.819260507569827e-05
cat__diag_3_861,1.8073158008283965e-05
cat__diag_2_718,1.803899467098754e-05
cat__diag_2_750,1.7976394783098694e-05
cat__diag_2_865,1.7866403239499874e-05
cat__diag_3_738,1.7742591155951943e-05
cat__diag_1_942,1.7693380323039837e-05
cat__diag_2_V44,1.764071314273792e-05
cat__diag_1_V53,1.7615773006361717e-05
cat__diag_3_514,1.7582656158542904e-05
cat__diag_1_933,1.754404289807504e-05
cat__diag_3_696,1.7518580221309035e-05
cat__diag_3_186,1.7455476804554787e-05
cat__diag_2_626,1.7102385703718262e-05
cat__diag_2_442,1.6991324847199996e-05
cat__diag_2_E924,1.6960986677744916e-05
cat__diag_1_999,1.692672358398489e-05
cat__diag_1_233,1.6827112968976215e-05
cat__diag_1_973,1.6812152974549167e-05
cat__diag_1_892,1.6766851041133207e-05
cat__diag_3_601,1.6745444191853584e-05
cat__diag_2_423,1.6596760707574902e-05
cat__diag_3_E934,1.6568826686226152e-05
cat__diag_2_959,1.648215040244606e-05
cat__diag_3_V17,1.638783143489709e-05
cat__diag_3_705,1.637158662322684e-05
cat__diag_1_607,1.6336227658056432e-05
cat__diag_2_252,1.6293290017482077e-05
cat__diag_2_250.2,1.621474168764566e-05
cat__diag_1_341,1.6069638167060966e-05
cat__diag_2_570,1.5932481515815555e-05
cat__diag_3_183,1.5924274127003102e-05
cat__diag_2_825,1.586323936976333e-05
cat__diag_2_279,1.5725748371277267e-05
cat__diag_1_850,1.56992146899055e-05
cat__diag_3_E956,1.567051443072586e-05
cat__diag_3_E817,1.5618646135298876e-05
cat__diag_3_E937,1.555752419825143e-05
cat__diag_1_5,1.5542588827095682e-05
cat__diag_3_111,1.5505449225997582e-05
cat__diag_3_909,1.497461996598677e-05
cat__diag_2_485,1.4833057357572004e-05
cat__diag_2_616,1.4764266951508694e-05
cat__diag_3_358,1.476175751151435e-05
cat__diag_1_958,1.4655443370742853e-05
cat__diag_1_825,1.4652115847838314e-05
cat__diag_3_233,1.4515099518229333e-05
cat__diag_1_680,1.4454485973229471e-05
cat__diag_1_250.33,1.444458232214036e-05
cat__diag_1_252,1.442080504232498e-05
cat__diag_2_382,1.4420627720824602e-05
cat__diag_2_586,1.4361447263563242e-05
cat__diag_3_680,1.421837593276376e-05
cat__diag_1_305,1.4147482039651068e-05
cat__diag_1_952,1.4123983072094233e-05
cat__diag_1_861,1.4052554490812517e-05
cat__diag_1_201,1.4038114176741827e-05
cat__diag_3_49,1.4011015846085213e-05
cat__diag_2_336,1.4000254738985184e-05
cat__diag_1_685,1.3986560994245803e-05
cat__diag_1_156,1.3940898523874384e-05
cat__diag_1_556,1.3758030871835192e-05
cat__diag_2_824,1.3756237345860762e-05
cat__diag_3_389,1.3750128324334139e-05
cat__diag_1_890,1.3662752399498166e-05
cat__diag_3_582,1.3568478373393957e-05
cat__diag_2_891,1.3475660505310696e-05
cat__diag_1_351,1.3460916719661754e-05
cat__diag_1_843,1.3250138915368546e-05
cat__diag_3_867,1.3149534106744157e-05
cat__diag_2_E937,1.3098499864812015e-05
cat__diag_1_230,1.2880330090557591e-05
cat__diag_3_V66,1.2767370056496185e-05
cat__diag_3_967,1.273898840746211e-05
cat__diag_2_792,1.2665107783171167e-05
cat__nateglinide_Up,1.2572492256301106e-05
cat__diag_2_54,1.2475651676862303e-05
cat__diag_3_366,1.2452274242447218e-05
cat__diag_3_461,1.2450907784789055e-05
cat__diag_1_397,1.2377371883883881e-05
cat__diag_2_421,1.2297511436365193e-05
cat__diag_1_826,1.2249483992272159e-05
cat__diag_3_250.1,1.2236593706126045e-05
cat__diag_3_356,1.2210194517624908e-05
cat__diag_2_495,1.2115479041482158e-05
cat__diag_1_904,1.2111312654502465e-05
cat__diag_2_620,1.1971739799114461e-05
cat__diag_1_158,1.1809624898637342e-05
cat__diag_1_623,1.1800929508669055e-05
cat__diag_1_163,1.173020628919217e-05
cat__diag_3_251,1.172199215252903e-05
cat__diag_3_E816,1.1663355597144261e-05
cat__diag_2_826,1.1655946768482719e-05
cat__diag_1_847,1.1651739302830893e-05
cat__diag_2_E935,1.1642851460380146e-05
cat__diag_3_V14,1.1593112814676533e-05
cat__diag_3_619,1.1590733853574138e-05
cat__diag_1_461,1.152710521031027e-05
cat__diag_2_642,1.1525657921101167e-05
cat__diag_2_783,1.1480175294230683e-05
cat__diag_2_713,1.146442996570991e-05
cat__diag_3_454,1.1449395724238688e-05
cat__diag_1_720,1.1446074355812487e-05
cat__diag_1_88,1.1387278370667078e-05
cat__diag_2_333,1.1377998953133603e-05
cat__diag_3_V72,1.1369559280314475e-05
cat__diag_2_179,1.135434726049129e-05
cat__diag_3_141,1.1319757679308396e-05
cat__diag_3_V62,1.1311548913712768e-05
cat__diag_2_478,1.1278059538126509e-05
cat__diag_1_725,1.1252018102968426e-05
cat__diag_2_171,1.1175901072709746e-05
cat__diag_3_852,1.0946934561227629e-05
cat__diag_3_534,1.0930004561170478e-05
cat__diag_1_541,1.0792446279685893e-05
cat__diag_1_161,1.0707013273063129e-05
cat__diag_3_279,1.0676820055907672e-05
cat__diag_3_260,1.0633809772167404e-05
cat__diag_1_974,1.057516993409777e-05
cat__diag_1_289,1.0569312710348557e-05
cat__diag_1_521,1.0473683863017453e-05
cat__diag_3_306,1.0420623794469804e-05
cat__diag_1_52,1.0392565125365567e-05
cat__diag_2_114,1.0387676681994088e-05
cat__diag_1_591,1.038081895066073e-05
cat__diag_2_218,1.0364768494525099e-05
cat__diag_2_821,1.0362110907408259e-05
cat__diag_1_736,1.0252294877565748e-05
cat__diag_3_378,1.0244040532378976e-05
cat__diag_1_641,1.0099467098452286e-05
cat__diag_2_E814,1.007077783056153e-05
cat__diag_1_831,9.813213634427845e-06
cat__diag_3_V57,9.786337575876457e-06
cat__diag_1_977,9.77779002368575e-06
cat__diag_2_999,9.740056893113708e-06
cat__diag_3_556,9.694287082981989e-06
cat__diag_3_188,9.688774925776674e-06
cat__diag_1_920,9.639706434125277e-06
cat__tolbutamide_Steady,9.621079619590755e-06
cat__diag_2_281,9.610841912930457e-06
cat__diag_1_V60,9.577818730518476e-06
cat__diag_2_913,9.577210273542552e-06
cat__diag_3_824,9.507907753338942e-06
cat__diag_1_513,9.496286617498183e-06
cat__diag_3_297,9.485706731324792e-06
cat__diag_3_580,9.469044815933678e-06
cat__diag_2_356,9.427002847804852e-06
cat__diag_2_693,9.151917508789279e-06
cat__diag_2_11,9.075622521966363e-06
cat__diag_3_314,9.062242625455712e-06
cat__diag_3_570,9.033679191422047e-06
cat__diag_3_713,9.027438809819453e-06
cat__diag_3_179,9.020377187725498e-06
cat__glyburide-metformin_Up,8.979131263529651e-06
cat__diag_1_299,8.948741532870077e-06
cat__diag_2_513,8.868476200738122e-06
cat__diag_1_747,8.846774989052538e-06
cat__diag_3_462,8.826787209380132e-06
cat__diag_3_E928,8.80412831886877e-06
cat__diag_2_975,8.784228123475565e-06
cat__diag_3_V02,8.67187818966353e-06
cat__diag_2_455,8.54813473067346e-06
cat__diag_3_391,8.537399809731345e-06
cat__diag_2_377,8.47503558917455e-06
cat__diag_2_275,8.446933725110395e-06
cat__diag_2_741,8.435529684099153e-06
cat__diag_3_250.21,8.43447966448958e-06
cat__diag_2_E930,8.394011459876533e-06
cat__diag_2_813,8.3759508782731e-06
cat__diag_2_354,8.34308099923525e-06
cat__diag_2_619,8.320391731665093e-06
cat__diag_3_579,8.297752234007208e-06
cat__diag_3_349,8.214312064462705e-06
cat__diag_1_865,8.185452457631625e-06
cat__diag_1_272,8.157902080532536e-06
cat__diag_1_693,8.151331248330193e-06
cat__diag_1_709,8.056218657376953e-06
cat__diag_1_320,8.052418105100926e-06
cat__diag_3_205,7.958501875042683e-06
cat__diag_3_965,7.880697885762384e-06
cat__diag_2_566,7.848258316564906e-06
cat__diag_1_31,7.828576189325028e-06
cat__diag_1_844,7.826833134482895e-06
cat__diag_2_163,7.777042230046949e-06
cat__diag_2_920,7.707946058465562e-06
cat__diag_2_320,7.684459273801115e-06
cat__diag_1_601,7.626709393479842e-06
cat__diag_3_334,7.533597641813105e-06
cat__diag_3_307,7.3068620209449645e-06
cat__diag_3_225,7.292023357353818e-06
cat__diag_1_335,7.154515325546921e-06
cat__diag_1_854,7.14250999382494e-06
cat__diag_2_510,7.1402227652257285e-06
cat__diag_3_V53,7.114759620785875e-06
cat__diag_2_649,7.075109192615311e-06
cat__diag_3_171,7.060513554477454e-06
